,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Total,,,Возраст,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Pringles,222,"417,7667","59,5",9,"16,946","67,2","4,1",172,15,"27,5215","61,5","6,6",299,59,"111,5468",65,"26,7",381,77,"144,2775","59,2","34,5",313,50,"93,8453","61,2","22,5",170,13,"23,6296","36,9","5,7",61
,,,Золотисті (Жайвір),156,"292,612","41,7",3,"6,1097","24,2","2,1",131,8,"14,9144","33,4","5,1",344,37,"70,3898",41,"24,1",511,55,"104,2383","42,8","35,6",480,38,"72,1455","47,1","24,7",277,13,"24,8143","38,8","8,5",135
,,,Люкс,235,"442,1592",63,12,"23,0954","91,5","5,2",171,11,"21,4818",48,"4,9",170,58,"108,3169","63,1","24,5",270,84,"158,5284","65,1","35,9",251,55,"102,723",67,"23,2",135,15,"28,0136","43,8","6,3",52
,,,Повна Чаша,155,"292,3522","41,6",8,"14,8075","58,7","5,1",275,9,"16,8999","37,8","5,8",337,40,"75,0497","43,7","25,7",470,50,"94,5313","38,8","32,3",375,34,"63,8017","41,6","21,8",211,14,"27,2622","42,6","9,3",128
,,,Премія,160,"300,9891","42,9",5,"9,8496",39,"3,3",171,8,"15,8934","35,5","5,3",297,41,"77,1858",45,"25,6",453,56,"105,4238","43,3",35,392,38,"70,7068","46,1","23,5",220,12,"21,9297","34,3","7,3",97
,,,Розумний вибір,171,"321,1118","45,7",10,"18,1507","71,9","5,7",272,14,"25,7857","57,7",8,415,39,"72,8017","42,4","22,7",368,59,"110,7105","45,5","34,5",355,38,"71,7335","46,8","22,3",192,12,"21,9297","34,3","6,8",83
,,,Своя Лінія,158,"296,6717","42,2",9,"16,9461","67,2","5,7",237,13,"25,0472",56,"8,4",376,36,"68,563",40,"23,1",323,52,"97,5885","40,1","32,9",292,37,"69,8148","45,5","23,5",174,10,"18,7122","29,2","6,3",66
,,Потребление марок чипсов за полгода,Chio,77,"144,1858","20,5",3,"6,365","25,2","4,4",325,3,"5,0944","11,4","3,5",279,20,"36,9329","21,5","25,6",636,24,"45,873","18,8","31,8",501,17,"31,5564","20,6","21,9",288,10,"18,364","28,7","12,7",237
,,,Chipster's,157,"294,5489","41,9",10,"19,0017","75,3","6,5",358,10,"18,8301","42,1","6,4",380,44,"83,7009","48,8","28,4",531,54,"101,4832","41,7","34,5",409,29,"54,5736","35,6","18,5",183,9,"16,9594","26,5","5,8",81
,,,Estrella,106,"198,7235","28,3",2,"3,7782",15,"1,9",202,5,"10,2656",23,"5,2",588,29,"54,1055","31,5","27,2",975,39,"74,1618","30,5","37,3",847,19,"35,5298","23,2","17,9",339,11,"20,8827","32,6","10,5",282
,,,HROOM,92,"173,5828","24,7",4,"7,4751","29,6","4,3",445,7,"13,4443","30,1","7,7",859,21,"39,5627","23,1","22,8",794,32,"60,8921",25,"35,1",775,21,"40,0927","26,2","23,1",426,6,"12,1158","18,9",7,182
,,,KartoFan,106,"200,2852","28,5",7,"12,2604","48,6","6,1",479,7,"13,6264","30,5","6,8",571,27,"50,4824","29,4","25,2",665,37,"70,0888","28,8",35,585,20,"37,6961","24,6","18,8",263,9,"16,1312","25,2","8,1",159
,,,Lay's,227,"426,2661","60,7",9,"17,1239","67,9",4,133,14,"26,9347","60,2","6,3",224,58,"109,661","63,9","25,7",286,83,"156,7551","64,4","36,8",260,49,"92,6526","60,4","21,7",128,12,"23,1388","36,2","5,4",45
,,,Pringles,150,"283,1266","40,3",7,"13,5985","53,9","4,8",249,10,"18,2791","40,9","6,5",360,42,"78,7986","45,9","27,8",487,54,"102,1926",42,"36,1",401,29,"54,0986","35,3","19,1",177,9,"16,1592","25,2","5,7",75
,,,Золотисті (Жайвір),89,"167,2876","23,8",2,"4,326","17,1","2,6",227,3,"5,3503",12,"3,2",301,21,"39,2392","22,9","23,5",694,34,"63,8559","26,2","38,2",716,21,"40,3189","26,3","24,1",377,8,"14,1973","22,2","8,5",188
,,,Люкс,190,"358,1915",51,9,"17,6051","69,8","4,9",157,11,"19,7774","44,2","5,5",189,49,"92,5897",54,"25,8",279,65,"122,3832","50,3","34,2",233,44,"83,0602","54,2","23,2",132,12,"22,7759","35,6","6,4",51
,,,Повна Чаша,77,"144,4289","20,6",4,"8,4197","33,4","5,8",521,7,"13,1238","29,4","9,1",871,17,"31,4737","18,3","21,8",656,24,"44,2955","18,2","30,7",585,20,"37,1428","24,2","25,7",410,5,"9,9735","15,6","6,9",156
,,,Премія,76,"142,2117","20,2",3,"6,5021","25,8","4,6",367,7,"12,6637","28,3","8,9",766,17,"31,4373","18,3","22,1",598,23,"43,2587","17,8","30,4",521,18,"33,7168",22,"23,7",339,8,"14,6332","22,9","10,3",209
,,,Розумний вибір,98,"183,9224","26,2",4,"7,7907","30,9","4,2",287,12,"22,1919","49,6","12,1",877,23,"42,7038","24,9","23,2",530,31,"57,6701","23,7","31,4",454,21,"38,9327","25,4","21,2",256,8,"14,6332","22,9",8,136
,,,Своя Лінія,81,"151,9516","21,6",7,"12,4758","49,4","8,2",365,9,"16,8804","37,8","11,1",529,17,"32,049","18,7","21,1",316,25,"47,6121","19,6","31,3",298,18,"33,1759","21,6","21,8",173,5,"9,7584","15,2","6,4",72
,,,Другие импортные,52,"98,2752",14,4,"6,6403","26,3","6,8",668,3,"6,3538","14,2","6,5",686,12,"22,5049","13,1","22,9",763,13,"24,6061","10,1",25,529,14,"25,527","16,7",26,458,7,"12,643","19,8","12,9",322
,,,Другие отечественные,36,"68,3394","9,7",2,"4,326","17,1","6,3",538,3,"4,8204","10,8","7,1",644,4,"6,7646","3,9","9,9",284,13,"24,313",10,"35,6",647,10,"18,0368","11,8","26,4",400,5,"10,0786","15,7","14,7",317
,,Предпочтение марок чипсов за полгода,Chio,22,"41,2461","5,9",1,"1,9176","7,6","4,6",367,2,"3,4763","7,8","8,4",715,5,"9,8866","5,8",24,639,4,"7,0992","2,9","17,2",291,7,"12,251",8,"29,7",419,4,"6,6155","10,3",16,321
,,,Chipster's,39,"73,9181","10,5",5,"9,3212","36,9","12,6",630,4,"7,3205","16,4","9,9",531,11,"20,79","12,1","28,1",474,14,"26,1872","10,8","35,4",378,5,"10,2993","6,7","13,9",124,0,0,0,0,0
,,,Estrella,46,"85,8691","12,2",1,"2,4084","9,5","2,8",393,5,"8,6474","19,3","10,1",1 513,10,"19,5294","11,4","22,7",1 074,17,"31,5838",13,"36,8",1 101,8,"15,2177","9,9","17,7",443,5,"8,4824","13,3","9,9",350
,,,HROOM,33,"62,1436","8,8",2,"4,326","17,1",7,834,5,"8,6239","19,3","13,9",1 785,7,"14,0067","8,2","22,5",911,11,"20,3869","8,4","32,8",841,7,"12,3523","8,1","19,9",425,1,"2,4479","3,8","3,9",119
,,,KartoFan,34,"63,3381",9,2,"4,2319","16,8","6,7",493,2,"3,4763","7,8","5,5",434,9,"17,8585","10,4","28,2",701,11,"19,8047","8,1","31,3",493,7,"12,6344","8,2","19,9",262,3,"5,3325","8,3","8,4",157
,,,Lay's,155,"292,1343","41,6",8,"14,8096","58,7","5,1",150,13,"25,2742","56,5","8,7",274,40,"75,6817","44,1","25,9",258,51,"95,7499","39,3","32,8",207,33,"62,4413","40,7","21,4",112,10,"18,1776","28,4","6,2",46
,,,Pringles,49,"92,3021","13,1",2,"3,6465","14,5",4,220,6,"12,0992","27,1","13,1",785,12,"23,1619","13,5","25,1",472,20,"36,9278","15,2",40,477,7,"12,3877","8,1","13,4",133,2,"4,079","6,4","4,4",62
,,,Золотисті (Жайвір),30,"56,2757",8,1,"2,4084","9,5","4,3",375,3,"5,3503",12,"9,5",894,5,"9,8223","5,7","17,5",516,9,"17,0402",7,"30,3",567,10,"19,6644","12,8","34,9",546,1,"1,9902","3,1","3,5",78
,,,Люкс,99,"187,1721","26,6",6,"11,2215","44,5",6,164,9,"16,5242",37,"8,8",259,22,"41,0867","23,9",22,202,34,"63,3504",26,"33,8",198,23,"43,2438","28,2","23,1",113,6,"11,7455","18,4","6,3",43
,,,Повна Чаша,21,"40,3523","5,7",3,"4,7227","18,7","11,7",1 066,4,"8,3785","18,7","20,8",2 030,4,"7,1962","4,2","17,8",548,8,"14,944","6,1",37,721,3,"5,1109","3,3","12,7",206,0,0,0,0,0
,,,Премія,24,"44,723","6,4",1,"2,3143","9,2","5,2",440,3,"5,1449","11,5","11,5",1 050,6,"11,4358","6,7","25,6",733,7,"13,6395","5,6","30,5",555,4,"6,856","4,5","15,3",233,3,"5,3325","8,3","11,9",257
,,,Розумний вибір,30,"55,9685",8,2,"4,2319","16,8","7,6",443,3,"6,4134","14,3","11,5",721,9,"16,3027","9,5","29,1",576,9,"17,2453","7,1","30,8",386,6,"11,7752","7,7",21,220,0,0,0,0,0
,,,Своя Лінія,21,"39,5287","5,6",1,"2,2767",9,"5,8",149,4,"8,3589","18,7","21,1",586,6,"11,7596","6,9","29,7",259,3,"6,0248","2,5","15,2",84,6,"11,1087","7,2","28,1",130,0,0,0,0,0
,,,Другие импортные,19,"36,0675","5,1",3,"4,7227","18,7","13,1",1 119,2,"4,4347","9,9","12,3",1 127,3,"4,9764","2,9","13,8",398,4,"7,0689","2,9","19,6",358,4,"7,019","4,6","19,5",297,4,"7,8458","12,3","21,8",470
,,,Другие отечественные,9,"17,6906","2,5",1,"1,9176","7,6","10,8",492,0,0,0,0,0,1,"1,2481","0,7","7,1",108,5,"9,9933","4,1","56,5",548,1,"1,6471","1,1","9,3",75,2,"2,8846","4,5","16,3",187
,,Покупка чипсов за полгода,Покупали регулярно,107,"200,8875","28,6",4,"8,1672","32,4","4,1",181,9,"17,1266","38,3","8,5",407,26,"48,0396",28,"23,9",359,41,"77,6568","31,9","38,7",368,18,"34,7533","22,7","17,3",137,8,"15,144","23,7","7,5",85
,,,Покупали нерегулярно,221,"415,7398","59,2",7,"13,0077","51,6","3,1",92,14,"26,0297","58,2","6,3",198,60,"111,9547","65,2","26,9",267,73,"136,4142",56,"32,8",206,50,"93,6209","61,1","22,5",118,18,"34,7126","54,2","8,3",62
,,,Не покупали,46,"85,7612","12,2",2,"4,0561","16,1","4,7",22,1,"1,5579","3,5","1,8",9,6,"11,6179","6,8","13,5",22,16,"29,4659","12,1","34,4",35,13,"24,9146","16,3","29,1",25,8,"14,1487","22,1","16,5",20
,,Ориентация на количество марок при покупке чипсов,Покупали одну определённую марку,75,"140,762",20,3,"6,3878","25,3","4,5",126,8,"14,8789","33,3","10,6",315,22,"42,2234","24,6",30,281,22,"40,5432","16,6","28,8",171,14,"26,1461","17,1","18,6",92,6,"10,5828","16,5","7,5",53
,,,Покупали 2-3 определённые марки,194,"365,1996",52,6,"11,0804","43,9",3,103,11,"20,7351","46,4","5,7",207,48,"90,1463","52,5","24,7",283,73,"137,2047","56,3","37,6",273,45,"83,9611","54,8",23,139,12,"22,0721","34,5",6,52
,,,"Покупали то, что было в продаже",59,"110,6657","15,8",2,"3,7067","14,7","3,3",131,4,"7,5423","16,9","6,8",285,15,"27,6247","16,1",25,328,19,"36,3232","14,9","32,8",274,10,"18,267","11,9","16,5",115,9,"17,2018","26,9","15,5",153
,Snekkin,Total,,430,"808,2705",100,25,"46,7504",100,"5,8",111,25,"47,5796",100,"5,9",121,98,"184,4478",100,"22,8",147,159,"300,0931",100,"37,1",152,81,"151,7555",100,"18,8",64,41,"77,6442",100,"9,6",46
,,Потребление чипсов за полгода,Потребляли,366,"688,947","85,2",19,"35,839","76,7","5,2",174,23,"43,7365","91,9","6,3",227,92,"173,3216",94,"25,2",283,138,"260,2985","86,7","37,8",270,67,"126,7149","83,5","18,4",110,26,"49,0365","63,2","7,1",60
,,,Не потребляли,63,"119,3236","14,8",6,"10,9114","23,3","9,1",50,2,"3,8431","8,1","3,2",19,6,"11,1262",6,"9,3",17,21,"39,7946","13,3","33,4",39,13,"25,0406","16,5",21,21,15,"28,6077","36,8",24,33
,,Предпочтение вкусовых качеств чипсов,Барбекю,59,"111,2127","13,8",2,"3,9056","8,4","3,5",193,3,"5,822","12,2","5,2",309,18,"33,6441","18,2","30,3",561,20,"37,7094","12,6","33,9",398,12,"21,9983","14,5","19,8",194,4,"8,1334","10,5","7,3",102
,,,Бекон,135,"254,6705","31,5",7,"13,7179","29,3","5,4",212,12,"23,4132","49,2","9,2",389,29,"54,0095","29,3","21,2",282,51,"95,5412","31,8","37,5",316,24,"45,9125","30,3",18,127,12,"22,0762","28,4","8,7",86
,,,Сыр,180,"338,4309","41,9",8,"14,2146","30,4","4,2",157,12,"22,7797","47,9","6,7",270,47,"89,347","48,4","26,4",333,65,"122,9336",41,"36,3",290,31,"57,6115",38,17,114,17,"31,5445","40,6","9,3",88
,,,Лук,80,"149,778","18,5",1,"1,1854","2,5","0,8",34,7,"13,924","29,3","9,3",432,20,"37,8211","20,5","25,3",369,25,"46,9571","15,6","31,4",290,21,"39,1712","25,8","26,2",202,6,"10,7193","13,8","7,2",78
,,,Грибы,91,"171,6874","21,2",4,"6,9643","14,9","4,1",174,11,"20,7323","43,6","12,1",556,21,"39,1034","21,2","22,8",329,34,"63,2462","21,1","36,8",338,12,"23,0417","15,2","13,4",103,10,"18,5995",24,"10,8",118
,,,Паприка,81,"152,5733","18,9",2,"3,5732","7,6","2,3",85,5,"9,3393","19,6","6,1",238,26,"48,0547","26,1","31,5",384,28,"52,5419","17,5","34,4",266,17,"32,8856","21,7","21,6",139,3,"6,1787",8,4,37
,,,Сметана с зеленью/луком/грибами,145,"273,1716","33,8",10,"18,0405","38,6","6,6",218,12,"23,4557","49,3","8,6",304,38,"70,9677","38,5",26,289,57,"106,8232","35,6","39,1",276,23,"42,4609",28,"15,5",91,6,"11,4236","14,7","4,2",35
,,,Курица,47,"87,9623","10,9",2,"3,375","7,2","3,8",210,4,"7,0663","14,9",8,471,12,"23,1922","12,6","26,4",486,16,"29,6669","9,9","33,7",394,8,"14,2976","9,4","16,3",158,6,"10,3644","13,3","11,8",163
,,,Красная икра,47,"88,2674","10,9",7,"12,7073","27,2","14,4",1 013,1,"1,9071",4,"2,2",163,13,"24,8859","13,5","28,2",669,16,"30,7218","10,2","34,8",524,10,"18,0454","11,9","20,4",257,0,0,0,0,0
,,,Краб,100,"187,5337","23,2",3,"5,5175","11,8","2,9",129,11,"20,5726","43,2",11,516,32,"59,4464","32,2","31,7",468,35,"66,4516","22,1","35,4",332,16,"30,9598","20,4","16,5",129,2,"4,5858","5,9","2,4",27
,,,Другие,20,"38,103","4,7",0,0,0,0,0,3,"5,033","10,6","13,2",899,8,"14,9528","8,1","39,2",840,6,"10,7243","3,6","28,1",382,3,"5,1602","3,4","13,5",153,1,"2,2328","2,9","5,9",94
,,,Чипсы без добавок,19,"36,6158","4,5",0,0,0,0,0,0,0,0,0,0,5,"8,876","4,8","24,2",225,8,"15,3326","5,1","41,9",247,4,"6,8381","4,5","18,7",92,3,"5,569","7,2","15,2",106
,,,Не имеет значения,29,"55,3267","6,8",0,0,0,0,0,2,"3,8196",8,"6,9",216,11,"21,0519","11,4","38,1",374,8,"15,1542",5,"27,4",171,7,"13,3109","8,8","24,1",125,1,"1,9902","2,6","3,6",27
,,Частота потребления чипсов,Каждый день,13,"24,4586",3,0,0,0,0,0,1,"1,9071",4,"7,8",482,2,"3,2546","1,8","13,3",258,6,"12,173","4,1","49,8",612,3,"5,088","3,4","20,8",214,1,"2,0359","2,6","8,3",121
,,,Несколько раз в неделю,69,"130,3472","16,1",4,"6,7654","14,5","5,2",283,3,"6,354","13,4","4,9",285,20,"36,7906","19,9","28,2",519,25,"47,6917","15,9","36,6",427,13,"23,7395","15,6","18,2",177,5,"9,006","11,6","6,9",95
,,,Один раз в неделю,82,"155,0215","19,2",4,"7,2023","15,4","4,6",195,5,"9,5339",20,"6,2",276,24,"45,6259","24,7","29,4",416,32,"59,7806","19,9","38,6",345,12,"21,7404","14,3",14,105,6,"11,1384","14,3","7,2",76
,,,2 - 3 раза в месяц,118,"221,6266","27,4",11,"20,0875",43,"9,1",318,6,"10,6369","22,4","4,8",181,30,"57,369","31,1","25,9",306,43,"80,2428","26,7","36,2",272,22,"42,2984","27,9","19,1",119,6,"10,9919","14,2",5,44
,,,Раз в месяц и реже,84,"157,4932","19,5",1,"1,7837","3,8","1,1",23,8,"15,3046","32,2","9,7",211,16,"30,2815","16,4","19,2",131,32,"60,4105","20,1","38,4",166,18,"33,8487","22,3","21,5",77,8,"15,8642","20,4","10,1",51
,,Знание марок чипсов,Chio,228,"428,8115","53,1",10,"18,7121",40,"4,4",224,10,"18,8045","39,5","4,4",242,54,"101,937","55,3","23,8",412,89,"168,2171","56,1","39,2",431,46,"87,4136","57,6","20,4",187,18,"33,7273","43,4","7,9",102
,,,Chipster's,282,"529,976","65,6",12,"21,7771","46,6","4,1",184,21,"39,3374","82,7","7,4",356,73,"137,7641","74,7",26,392,111,"208,8369","69,6","39,4",377,50,"94,7564","62,4","17,9",143,15,"27,5041","35,4","5,2",59
,,,Estrella,198,"373,1336","46,2",6,"11,4306","24,5","3,1",173,9,"16,387","34,4","4,4",266,52,"97,7115",53,"26,2",499,79,"147,9577","49,3","39,7",479,40,"75,6956","49,9","20,3",204,13,"23,9513","30,8","6,4",92
,,,HROOM,197,"369,9368","45,8",8,"15,457","33,1","4,2",278,7,"14,0416","29,5","3,8",271,50,"93,6902","50,8","25,3",568,74,"139,5129","46,5","37,7",536,40,"75,4272","49,7","20,4",242,17,"31,8079",41,"8,6",145
,,,KartoFan,222,"418,3666","51,8",9,"16,6424","35,6",4,227,12,"22,0297","46,3","5,3",323,61,"114,8383","62,3","27,4",529,85,"159,8358","53,3","38,2",467,39,"73,5641","48,5","17,6",179,17,"31,4563","40,5","7,5",109
,,,Lay's,318,"597,4063","73,9",19,"35,839","76,7",6,215,18,"34,3965","72,3","5,8",221,79,"147,8606","80,2","24,8",299,126,"236,9752",79,"39,7",304,58,"108,3835","71,4","18,1",116,18,"33,9515","43,7","5,7",51
,,,Pringles,260,"488,9933","60,5",8,"15,5022","33,2","3,2",137,18,"33,4924","70,4","6,8",317,70,"130,9115",71,"26,8",389,105,"198,3957","66,1","40,6",374,45,"84,9222",56,"17,4",133,14,"25,7692","33,2","5,3",57
,,,Золотисті (Жайвір),183,"344,1308","42,6",7,"14,0455",30,"4,1",263,7,"12,7432","26,8","3,7",256,50,"94,5641","51,3","27,5",596,73,"136,8684","45,6","39,8",547,34,"63,6877",42,"18,5",212,12,"22,2219","28,6","6,5",105
,,,Люкс,304,"572,8232","70,9",17,"31,5846","67,6","5,5",203,20,"37,4351","78,7","6,5",258,74,"140,1332",76,"24,5",304,114,"214,8516","71,6","37,5",295,57,"106,7357","70,3","18,6",122,22,"42,0831","54,2","7,3",68
,,,Повна Чаша,198,"372,0864",46,11,"21,5846","46,2","5,8",348,11,"20,9827","44,1","5,6",363,46,"86,7133",47,"23,3",472,77,"145,7899","48,6","39,2",503,37,"69,3061","45,7","18,6",200,15,"27,7098","35,7","7,4",113
,,,Премія,207,"389,3311","48,2",9,"17,1288","36,6","4,4",259,12,"23,3062",49,6,378,50,"94,9863","51,5","24,4",485,84,"158,3534","52,8","40,7",512,39,"73,2719","48,3","18,8",198,12,"22,2844","28,7","5,7",85
,,,Розумний вибір,206,"388,2961",48,13,"23,6522","50,6","6,1",308,13,"24,449","51,4","6,3",342,48,"90,2355","48,9","23,2",396,81,"151,9203","50,6","39,1",423,40,"75,4052","49,7","19,4",175,12,"22,6339","29,2","5,8",75
,,,Своя Лінія,199,"374,8144","46,4",11,"20,8342","44,6","5,6",253,16,"30,2616","63,6","8,1",395,48,"90,8252","49,2","24,2",372,76,"143,846","47,9","38,4",374,36,"68,3479",45,"18,2",148,11,"20,6994","26,7","5,5",64
,,Потребление марок чипсов за полгода,Chio,89,"168,3643","20,8",3,"5,7895","12,4","3,4",257,4,"7,0418","14,8","4,2",336,24,"44,4227","24,1","26,4",665,28,"52,2884","17,4","31,1",496,19,"35,7425","23,6","21,2",283,12,"23,0794","29,7","13,7",259
,,,Chipster's,209,"393,7465","48,7",6,"10,646","22,8","2,7",174,17,"31,779","66,8","8,1",558,56,"105,0551",57,"26,7",580,85,"159,7117","53,2","40,6",559,35,"65,7223","43,3","16,7",192,11,"20,8324","26,8","5,3",86
,,,Estrella,111,"208,4183","25,8",2,"3,9997","8,6","1,9",186,6,"10,7356","22,6","5,2",535,30,"55,9585","30,3","26,8",876,44,"82,7114","27,6","39,7",821,21,"40,0885","26,4","19,2",332,8,"14,9245","19,2","7,2",175
,,,HROOM,111,"209,2225","25,9",2,"4,326","9,3","2,1",224,3,"6,2676","13,2",3,348,28,"53,0235","28,7","25,3",925,45,"84,6223","28,2","40,4",936,21,"38,926","25,7","18,6",359,12,"22,0572","28,4","10,5",289
,,,KartoFan,134,"252,704","31,3",7,"13,1987","28,2","5,2",448,8,"15,4968","32,6","6,1",564,37,"70,2486","38,1","27,8",804,45,"85,3375","28,4","33,8",619,26,"48,8522","32,2","19,3",296,10,"19,5701","25,2","7,7",168
,,,Lay's,283,"533,2839",66,15,"29,0841","62,2","5,5",196,16,"30,8798","64,9","5,8",223,66,"124,567","67,5","23,4",283,116,"218,6671","72,9",41,315,52,"98,1244","64,7","18,4",118,17,"31,9614","41,2",6,54
,,,Pringles,176,"330,6442","40,9",3,"5,7827","12,4","1,7",92,12,"23,1792","48,7",7,396,44,"82,8159","44,9",25,445,75,"140,7908","46,9","42,6",480,30,"56,8923","37,5","17,2",162,11,"21,1834","27,3","6,4",85
,,,Золотисті (Жайвір),106,"199,4232","24,7",3,"5,9859","12,8",3,273,4,"6,6806",14,"3,3",327,29,"53,9499","29,2","27,1",830,44,"82,9959","27,7","41,6",809,18,"34,1092","22,5","17,1",277,8,"15,7016","20,2","7,9",181
,,,Люкс,265,"498,113","61,6",15,"27,5162","58,9","5,5",213,18,"33,5816","70,6","6,7",279,60,"112,9252","61,2","22,7",295,99,"187,0901","62,3","37,6",310,53,"99,5559","65,6",20,138,20,"37,444","48,2","7,5",73
,,,Повна Чаша,99,"186,7013","23,1",5,"9,3268",20,5,501,7,"12,7119","26,7","6,8",733,28,"53,3817","28,9","28,6",967,32,"60,7735","20,3","32,6",698,20,"38,4374","25,3","20,6",368,6,"12,07","15,5","6,5",164
,,,Премія,102,"192,4587","23,8",6,"11,7558","25,1","6,1",576,9,"17,2898","36,3",9,909,26,"48,3189","26,2","25,1",798,37,"69,6347","23,2","36,2",729,17,"31,7765","20,9","16,5",278,7,"13,683","17,6","7,1",170
,,,Розумний вибір,123,"231,8305","28,7",9,"16,4166","35,1","7,1",526,9,"17,6412","37,1","7,6",606,33,"62,8583","34,1","27,1",679,43,"81,6897","27,2","35,2",559,20,"37,1886","24,5",16,212,9,"16,0361","20,7","6,9",130
,,,Своя Лінія,115,"216,3761","26,8",9,"16,4836","35,3","7,6",419,10,"18,7549","39,4","8,7",511,31,"57,9286","31,4","26,8",496,38,"71,6329","23,9","33,1",389,21,"39,4646",26,"18,2",179,6,"12,1114","15,6","5,6",78
,,,Другие импортные,58,"108,9622","13,5",6,"10,3699","22,2","9,5",906,2,"3,1761","6,7","2,9",298,19,"34,9776",19,"32,1",1 031,14,"25,9321","8,6","23,8",484,12,"21,8635","14,4","20,1",341,7,"12,643","16,3","11,6",279
,,,Другие отечественные,47,"88,3709","10,9",2,"4,326","9,3","4,9",468,3,"4,7208","9,9","5,3",548,13,"24,4828","13,3","27,7",893,16,"29,2894","9,8","33,1",677,7,"12,9491","8,5","14,7",250,7,"12,6027","16,2","14,3",345
,,Предпочтение марок чипсов за полгода,Chio,16,"29,9879","3,7",1,"1,9176","4,1","6,4",319,2,"3,1395","6,6","10,5",561,3,"5,6414","3,1","18,8",317,4,"8,0606","2,7","26,9",287,3,"5,3068","3,5","17,7",158,3,"5,9222","7,6","19,7",249
,,,Chipster's,57,"107,6094","13,3",2,"3,4813","7,4","3,2",204,6,"11,3831","23,9","10,6",717,15,"28,3909","15,4","26,4",562,28,"53,2655","17,7","49,5",669,6,"11,0885","7,3","10,3",116,0,0,0,0,0
,,,Estrella,33,"62,9805","7,8",1,"2,4084","5,2","3,8",341,3,"6,2544","13,1","9,9",951,11,"21,5505","11,7","34,2",1 030,10,"18,2613","6,1",29,553,8,"14,5059","9,6",23,367,0,0,0,0,0
,,,HROOM,35,"64,9191",8,2,"4,326","9,3","6,7",725,2,"4,3484","9,1","6,7",782,11,"20,8266","11,3","32,1",1 177,12,"21,7078","7,2","33,4",778,5,"8,7132","5,7","13,4",260,3,"4,9971","6,4","7,7",212
,,,KartoFan,38,"71,3031","8,8",3,"5,4173","11,6","7,6",548,2,"3,1639","6,6","4,4",344,13,"25,3308","13,7","35,5",865,10,"18,2203","6,1","25,6",394,8,"14,3699","9,5","20,2",259,3,"4,8009","6,2","6,7",123
,,,Lay's,196,"368,6272","45,6",10,"18,9065","40,4","5,1",166,13,"24,4084","51,3","6,6",230,44,"83,6103","45,3","22,7",247,80,"151,1208","50,4",41,284,36,"68,4616","45,1","18,6",107,12,"22,1196","28,5",6,49
,,,Pringles,64,"120,0645","14,9",0,0,0,0,0,6,"11,1429","23,4","9,3",628,15,"29,0472","15,7","24,2",514,28,"53,2073","17,7","44,3",597,12,"22,9357","15,1","19,1",215,2,"3,7314","4,8","3,1",50
,,,Золотисті (Жайвір),35,"66,4829","8,2",2,"4,0684","8,7","6,1",551,1,"1,9071",4,"2,9",277,9,"16,98","9,2","25,5",775,11,"21,3084","7,1","32,1",616,8,"15,8399","10,4","23,8",382,3,"6,3792","8,2","9,6",218
,,,Люкс,150,"282,654",35,10,"18,8338","40,3","6,7",239,12,"23,0445","48,4","8,2",314,21,"40,0031","21,7","14,2",171,65,"122,4987","40,8","43,3",332,29,"55,0667","36,3","19,5",125,12,"23,2073","29,9","8,2",74
,,,Повна Чаша,28,"53,2848","6,6",3,"4,7227","10,1","8,9",927,2,"3,5675","7,5","6,7",751,7,"13,778","7,5","25,9",912,10,"18,0995",6,34,759,5,"8,5727","5,6","16,1",300,2,"4,5444","5,9","8,5",226
,,,Премія,29,"54,5823","6,8",1,"2,3143",5,"4,2",382,4,"6,9694","14,6","12,8",1 236,10,"19,4503","10,5","35,6",1 084,10,"18,3484","6,1","33,6",648,3,"5,0521","3,3","9,3",149,1,"2,4479","3,2","4,5",102
,,,Розумний вибір,36,"67,6053","8,4",4,"6,7657","14,5",10,616,1,"1,9071",4,"2,8",186,14,"26,9106","14,6","39,8",826,11,"20,6736","6,9","30,6",403,5,"8,9952","5,9","13,3",146,1,"2,3531",3,"3,5",54
,,,Своя Лінія,37,"69,2152","8,6",4,"7,1568","15,3","10,3",407,4,"7,1641","15,1","10,4",437,9,"17,4957","9,5","25,3",335,11,"19,8386","6,6","28,7",241,8,"15,2069",10,22,154,1,"2,3531",3,"3,4",34
,,,Другие импортные,16,"30,9506","3,8",3,"4,7227","10,1","15,3",972,1,"1,2569","2,6","4,1",278,5,"10,3205","5,6","33,3",716,2,"4,6499","1,5",15,205,3,"5,0394","3,3","16,3",185,3,"4,9612","6,4",16,258
